	Row.names	Filtered_P6-17_mean	Filtered_P9-27_mean	theta	prob	log2FC	V2	V3	V4	V5	V6	V7	V8	V9
4787	TRINITY_DN81975_c0_g1::TRINITY_DN81975_c0_g1_i1::g.18109	25.0841500522667	48.1526320463	-0.234872191121581	0.503578964023932	-0.94083860377795	NA	NA	NA	NA	NA	NA	NA	NA
4788	TRINITY_DN81980_c0_g1::TRINITY_DN81980_c0_g1_i1::g.18093	0.5	31.4158774967667	-1.08810491394068	0.996156596215465	-5.97342197236286	NA	NA	NA	NA	NA	NA	NA	NA
4789	TRINITY_DN81992_c0_g1::TRINITY_DN81992_c0_g1_i1::g.18100	0.5	32.4785285792667	-1.09910720918722	0.996091739303281	-6.02141436843629	NA	NA	NA	NA	NA	NA	NA	NA
4790	TRINITY_DN82030_c0_g1::TRINITY_DN82030_c0_g1_i1::g.16889	0.5	15.1368548390667	-0.856734647385585	0.992080683194116	-4.91999356576886	NA	NA	NA	NA	NA	NA	NA	NA
4791	TRINITY_DN82045_c0_g1::TRINITY_DN82045_c0_g1_i1::g.16884	18.0475868909	7.02127799616667	0.260580074025447	0.634455153544487	1.36200039451877	NA	NA	NA	NA	NA	NA	NA	NA
4792	TRINITY_DN82056_c0_g1::TRINITY_DN82056_c0_g1_i1::g.16876	18.3808038575333	0.5	0.91597349694402	0.993697766474416	5.20012795704843	NA	NA	NA	NA	NA	NA	NA	NA
4793	TRINITY_DN82061_c0_g1::TRINITY_DN82061_c0_g1_i1::g.16880	0.5	13.6727702945667	-0.826473836846163	0.9913967872198	-4.77323367764941	NA	NA	NA	NA	NA	NA	NA	NA
4794	TRINITY_DN82071_c0_g1::TRINITY_DN82071_c0_g1_i1::g.16871	13.0417882755333	0.5	0.812605197795354	0.991350548716841	4.70506979876284	NA	NA	NA	NA	NA	NA	NA	NA
4795	TRINITY_DN8209_c0_g1::TRINITY_DN8209_c0_g1_i1::g.9607	0.5	26.1026220842	-1.0273950133981	0.996623898215099	-5.70612283186895	NA	NA	NA	NA	NA	NA	NA	NA
4796	TRINITY_DN82119_c0_g1::TRINITY_DN82119_c0_g1_i1::g.17206	0.5	9.38172905366667	-0.719238235642439	0.9882825618373	-4.22985383609547	NA	NA	NA	NA	NA	NA	NA	NA
